,caucasian_effect_size,caucasian_p_value
Editors,-0.4472326340088223,0.7312746546772952
─,0.13257874697537847,0.43276876888562577
Preferred,0.4045724919140299,0.28438827838741665
Kia,0.9274621110415268,0.09573276789914043
chunk,0.27574242398744303,0.3481693285469242
24.99,0.18853374083314065,0.3898278489013459
demons,-1.2769656701885181,0.9637498618523183
Retreat,0.05100993802083013,0.472538777677764
glowing,-1.3504307676605742,0.9729302098877101
Servers,0.18989052463286216,0.3917752690024259
Ultimately,0.3883396887411127,0.2893017854366048
cube,-0.45382583582639935,0.7447237919178591
Ebay,-0.5336311215615367,0.7704829301248273
10.5,-0.30929900769638025,0.6693301059075043
advancing,0.37594840483151704,0.29261529811680886
wandering,-0.14126753245753243,0.5803365980572012
Anita,-0.3900480448370438,0.715673367860142
beams,-0.4505377287811216,0.7422761547470685
clearer,-0.33971148674216745,0.6856923978021733
UAE,0.923323390857266,0.09196398260314798
fertility,-0.3949069247368619,0.7148977105895589
grabs,-1.0466098391419125,0.9298318034441375
Beaver,0.6726425704547135,0.168165076835203
obey,-1.091507697580522,0.939241076608357
CR,-0.3449685841496309,0.6902217551995553
Woody,-0.36211189673094074,0.6982865422249258
mods,0.37773904567559946,0.3043323358377833
pls,0.374163315007003,0.2987317212811823
utilization,0.3261011095231711,0.3237647769169161
brushes,-1.2345104463560794,0.9598765763314957
CO.,0.7430089154713794,0.14590709455148576
Snap,-0.6511990478223981,0.8243134699866805
addictive,0.27362171554344006,0.35438409965163253
Fraud,-0.09388386685153245,0.5545841874774459
relied,-0.5481820075549214,0.7817851444779391
Dashboard,0.29052253798738936,0.3459976483185021
Biden,0.9551076222237452,0.08847996245179046
observing,-0.2525482933731638,0.6364488947261014
postage,0.6876920259858553,0.16097698225571055
scrutiny,-0.9703090210663756,0.9159003469880116
1912,-0.34607031685527717,0.6850759225814543
garment,-0.9056463505848812,0.9013637295196566
Dangerous,-0.47243069871742893,0.7495519198027029
imperative,0.01859062601861973,0.4862081321762959
whipped,0.4507468649705216,0.2682658644894562
LB,-0.9853607917882755,0.9157431142050025
unlocked,0.36048699611544227,0.3053921408664476
Joomla,0.13826967905440857,0.42439679736599
creditors,-0.01574779674601307,0.5126109440172903
eliminates,-0.9357070306707184,0.9064011436258929
distanced,-0.5809228966177191,0.7921108348831872
Periodicals,1.0501393558242453,0.0695918136806043
sheriff,0.03308303190592883,0.47930774946185595
Café,-0.7902508985671972,0.8663952212303335
curry,-0.727316856037686,0.8459750904790688
Raven,-1.5864020264785126,0.9879252052278353
Anxiety,-0.41397606709758916,0.7193171974219987
Barrett,-0.8807063921781935,0.8935652503406092
Airline,0.031706711107902394,0.4817437653702754
spit,-0.49047887340687335,0.7551704927800234
315,0.41422407689149676,0.2771747795078716
splendid,-0.2855295709718439,0.6582536825980375
1901,0.5020405820491837,0.23650437373339472
forehead,0.2151012193251421,0.3793395896592695
Favourite,0.4704916764184425,0.25786364750736335
Monsters,-0.9519619591227446,0.9132116900236766
tense,-0.08676228623423791,0.5485183894612122
dismiss,-0.8538547072805444,0.8839908845184037
instructional,0.10489659622501188,0.43922744705903105
Regulatory,0.4972029520911521,0.2450699061139705
THEN,0.649379826614139,0.18021094254840198
247Sports,0.5978776900033508,0.19785499721470945
crawl,-0.7323632872042297,0.8478623253570847
2/3,0.27621300296886037,0.34660509756647806
Spend,-0.53078552693925,0.7715140343627245
Wheat,0.36899295982241537,0.30197872913355817
polar,0.7331943165728484,0.14588703797010738
geography,1.2355363251383555,0.04215734342539712
temples,-0.8495787229044505,0.8835763297081933
enclosure,-0.7888144878191982,0.8709494131569997
stimulating,0.751282271633122,0.1449764898719894
lifelong,-0.8901212822329512,0.8956424117708959
atop,-1.2339588103656418,0.9604338167024813
Camden,-0.04089282693259349,0.5175416670025204
Factors,0.2268121985554668,0.3720572089989317
avid,-1.1280459937844547,0.9475130658618027
bearings,0.5383990073935108,0.21811146471151266
schema,0.21149325850556047,0.38269575240709
Alright,-0.516613118984259,0.7710327119823517
Trans,-0.14245342788947932,0.583115079942184
Technique,0.512756679242264,0.23698025803369316
Frozen,0.35788615281886255,0.30332308995508783
Pony,-1.3645713002365518,0.9727950411424393
Picasa,-0.2774213202166626,0.6464134420190638
Plasma,-0.7449877365473003,0.8559800464119749
tougher,-0.5010229050597609,0.7628099074275192
Pandora,-0.8189276329202513,0.8815890641788102
unpleasant,-0.5669655391501631,0.7916532502796754
Billboard,0.22832967279653704,0.37415662215585166
gaze,-0.5293888000308777,0.7786759750708632
174,-0.5826489052206069,0.7945377254648529
Massive,-0.18343111903728368,0.6012723270867746
Sections,-0.31643155497708975,0.6736873303553359
majors,0.9678074473240118,0.08637401097965858
Boats,-0.43282337783358993,0.735334463251244
remarkably,-0.1640937422798231,0.5904222658581697
usable,0.273757515596871,0.34554930209650325
Sedan,0.10819548631081552,0.4384656760915243
Na,-0.45881371828813283,0.7469372145283615
brackets,0.3233990487895122,0.3140214256634304
thighs,-0.1508051074129541,0.5920897260788762
Wealth,-0.03967880612344062,0.5178588490639554
world-class,0.5459776659067102,0.22630702581883855
Feels,-0.3953302655029559,0.7055771481492658
Barrel,0.6524283698032588,0.17803192058798922
invoice,0.2228893021901571,0.3767587584101568
Reads,-0.003671591286880474,0.5059066437412352
Laptops,-0.5475815372886655,0.7807481887473706
invasive,0.3198462064127926,0.32829337323515395
Barton,-1.2918744484184987,0.9657642964436859
Sol,-0.8487711291004,0.8814784960360578
accelerate,-0.8629435402175283,0.8875024270733456
Couture,-0.9383239938437287,0.9093619594472324
e-commerce,0.18059319471344865,0.3981763384879927
Documentary,-0.2643902944320826,0.6412393424650976
understandable,0.5326219715352996,0.22396891793294738
Cord,-0.824034910736119,0.8769934152771728
1.50,-0.982945351118674,0.9175277509344737
JAN,0.06436422432239969,0.46228645048609207
downs,-1.1218835837561942,0.9410609156830398
jelly,-1.0685278690329407,0.9357977683217051
wee,0.5891697607788089,0.19972002508156672
Recommendations,0.34004089986496255,0.31849865200551375
beg,-0.6446691763779508,0.8151343502861348
zipper,-0.6165905185745237,0.8093829454381641
registering,0.7929699909069589,0.13884896335306318
bullying,-0.29461431893855894,0.6594740253814415
stains,-0.25916030078794833,0.6492184241614354
saints,-0.03550290518485934,0.5220235151933141
Mia,0.6008429468794706,0.20176751927293735
Chiropractic,0.9828860039018031,0.07791414719264389
italian,0.7600735699020201,0.14333964572313884
Genius,0.25007939267781526,0.3607832525237058
520,-0.43694231081775303,0.7314148275450431
worms,0.040486341851610985,0.4795179445740163
knocking,0.3967482301509133,0.29002950541018746
conditioner,-0.24324842392312074,0.6407873101347044
cupcakes,0.21667018034220314,0.3829018470818144
outing,0.6731337811444659,0.17125362513204867
Shelf,-0.4011628805655743,0.7140208809480229
Rev,-1.2318301528364137,0.959021518794312
veins,0.6733614927745646,0.16481625822371404
ceremonies,-0.696639571745645,0.8412195371185957
1930s,0.38205740936068455,0.2884100321086914
tow,-0.381829998419005,0.7055379465265115
milestone,0.03943059407308924,0.47364927433541104
▒,-0.22203484519892783,0.6245706461747111
ADHD,-0.6349590553990423,0.8166510567081812
Revenge,-1.1256121498512293,0.9450054380193459
Roots,-0.8280591107256605,0.8757866176530968
exposing,-0.6493514254217692,0.8095457394481562
PGA,0.7095964297759181,0.15606501973492337
Conflict,0.21544505025845628,0.38422145455953616
obama,0.4553386241490386,0.2587241411886546
caffeine,0.6501048997586468,0.17660852926440573
infrared,-0.2200918976483891,0.6118846844410905
retarded,-0.363190791688679,0.6942038089318096
Frog,-0.41635071414980335,0.7231638157230195
cowboy,0.060308757656222185,0.4724186330592145
tilt,-0.2977025814387525,0.6655460606741284
1300,-0.06832202973520252,0.5452378051169806
Perez,0.8457165831343478,0.11805109860525187
226,-0.25181274799513176,0.6354020955328201
Revelation,-0.4089490560050957,0.7175472894967566
sensing,0.970297594152866,0.08193368133999512
dr,-0.3561722177903944,0.6955909481726792
Humor,-1.1068947103764712,0.9391925457969048
Tub,-0.7924442432524735,0.8624549332508415
Insight,-0.14376576218998835,0.5759482171123287
exceeding,0.2571418045765307,0.3546045072658184
Ahead,-0.9142873982508793,0.8988775438423807
Wiley,-0.730402381954811,0.8500165855802462
Saga,-0.574404637153301,0.79450775255353
tolerate,-0.5457769990629803,0.7834895373480986
Broadcast,-0.7115247962925619,0.8436922902068344
167,-0.8009171125854861,0.8797006808399372
headers,-0.8614631030824722,0.8882393542440057
expedition,0.05999636867199597,0.46882125790374685
continuity,-1.0400020877579343,0.9276287811647431
xml,0.7495613596836824,0.14646822936695458
vest,0.5171546402358941,0.22698787564921674
awe,-0.7154588427535282,0.8497265461582691
decks,-0.19307540338775872,0.6091318318175387
Hungarian,1.068301867199759,0.06374267647821452
N.C.,0.37997337263493286,0.29613429299536576
embraced,-1.3966999884914972,0.9745430487215263
www.academon.com,-0.2933854071265317,0.6502050987805947
easy-to-use,0.9188936100783273,0.09825251693531245
Offensive,0.8915644027604631,0.10585232933972955
Gambling,0.543804178848406,0.2243848433603869
Schmidt,1.2082528333296887,0.043356920078023276
config,-1.0628668213256676,0.9331663768441835
demon,-1.2544706536165378,0.9635646145828465
onset,-1.1449712287827205,0.9490752016654054
Saturdays,-0.39480772152264226,0.7100398024257266
O2,0.41179136707819713,0.28694415985042887
backward,-0.4788578984225803,0.7500440508670988
Irene,0.6137510102308065,0.19487822041192682
picturesque,0.17003842890533155,0.40199138203086626
Operator,0.662062597673758,0.17676560439359346
Einstein,0.48483513002988055,0.24798537221804395
divorced,-0.3399685679705367,0.683749828421758
expands,-0.4929659409981035,0.7561095436420093
Broadcasting,0.1807278659716569,0.3979898812067496
berry,-0.7365904939736398,0.8523233984412288
guessed,-0.3262052487574285,0.6735555051044224
malicious,-0.414934137685622,0.7243694400532249
booklet,-0.7196057407103598,0.8479575689074158
Sixth,-0.20923396343072206,0.6157753371131314
staple,-0.54668140999906,0.7870479920341167
Voting,0.29076740060279505,0.33853794328470455
248,0.21424135912575318,0.3823735694396455
.10,0.08615809646453101,0.44759991805459665
Logistics,0.818302775275132,0.12652340857111533
Tactical,0.4547892606022769,0.26142629282000374
fixture,-0.7471375644845296,0.8529808538292252
installer,0.31551548135243973,0.3273155721250689
Beyonce,-0.2768285333008108,0.6552901801734267
mb,-1.2122061187570021,0.9582639029502426
Miranda,-0.4349964788801219,0.7348904394880801
Lover,-0.7461661308055583,0.8517847394608712
est,-0.6617206398164,0.8210817978295002
1919,-0.27160315458750967,0.6550160268140686
reproductive,0.15439215002978715,0.4145080996231061
nephew,-1.11490426745309,0.9471546123969178
embroidered,-0.7522828369377031,0.8544899517085371
Citysearch,0.7891367467126563,0.13085266618768898
Marsh,0.5253951550490468,0.22485324198277545
saint,0.4216881980942009,0.2759484869893938
caption,-1.2008317723697866,0.9548272632484901
Brokers,0.3521170300762464,0.3029373723326435
Rodney,-0.35445933796456547,0.6911012401225551
Falling,-0.08160831437983286,0.5435090296771112
Cambodia,0.2791627558582896,0.33687364997436253
Expand,-0.06014696610662481,0.5271487455860475
Bones,-1.155217992852983,0.9490879018255579
coolest,-0.18069247187977044,0.595474440123547
Actual,0.07109255254487924,0.45830209720383785
1932,-0.3963524931499347,0.7135346474282142
Judith,-1.0782436021777415,0.9392954762207483
tractor,-0.2119599897512439,0.6145505680344585
samsung,0.6666734829051537,0.17222838252299977
Ranking,0.4034421760511265,0.27922890016946633
Felix,-0.6873348814569601,0.8336925276806412
ROM,-0.05527553660869766,0.5296314059109679
Hal,-0.06560977920842989,0.5303332554704379
pg,-0.6221478355981361,0.8140111906319427
Chronic,-0.34571142232877616,0.6850872419061694
compelled,-0.1188477515371616,0.564617119880994
attracts,-0.34332233662685985,0.6886092882752066
MLA,0.6503960069985313,0.17560133681882095
bacterial,0.31983210500939685,0.3260191310701952
Wired,0.06860195515957164,0.4655929891685787
theatrical,0.7291841389111617,0.148404908547475
accomplishment,0.5308677950548412,0.22171697300776638
posture,0.12080439655369372,0.43029394544838806
vegetation,-0.4130523979073741,0.7182711800821696
impaired,0.0007832717802604723,0.5011396544727675
171,-1.1270307969076179,0.9459213845411272
Suzanne,-0.9686108948088441,0.9151617376784218
myriad,-0.1533832298486944,0.5847982520069049
listener,-0.5759595435497126,0.7924692192884562
Vocal,0.3475085992764724,0.31443848357019455
Anchorage,1.0772941071331419,0.06499700964451849
darling,-0.058114054721651084,0.5357598365975855
outrageous,-0.7592890889891446,0.8571525224066898
Lightweight,0.9350172647173877,0.08926326588710642
Bolton,-0.2924216525759517,0.6537537135264038
exemption,0.35551498229279127,0.303993843485737
Crane,-1.0910759271658397,0.940176768397805
Niagara,0.44256710024783585,0.26934563878795315
AVAILABLE,0.8013885664076025,0.12783158294543395
Largest,0.1304675378358755,0.42139712385546035
stared,-0.6058482689236864,0.8050170409772592
Creed,-0.8833577217772224,0.8997793281567676
Ensure,-0.5912667165896286,0.7975263440212802
basin,0.5966949191605432,0.19719532955948482
：,0.0845950585540327,0.4477086830608483
comparative,0.3835757832884146,0.29318840032457405
Billion,0.32133422587036115,0.3223119039536395
6.99,-0.3880519629145774,0.7109608291842928
zombies,-0.8535118934428872,0.8847370619043149
Windshield,0.2528653736352538,0.3524415839029764
ny,0.17092959738080266,0.39624359518708785
Chick,0.6493353779175195,0.17935754478213228
WATER,0.6110539470162756,0.1969383758580847
USED,0.2993304667033273,0.33674764774897226
ecosystem,0.0589812191471955,0.46458664818597817
oval,0.417209320678317,0.2768645896367803
Viking,1.0250018599531925,0.07356499747828671
RCA,-0.280663865883014,0.6566741184446785
nick,0.4675174426630699,0.2590106031307422
phenomenal,0.3780912767195551,0.29352746010407316
EL,0.3046898967988337,0.3322386366308657
endangered,-0.9876353643160095,0.9189306056908192
PW,0.20974615987109216,0.3846139215206228
Inspector,0.7491817217654009,0.14510683675724145
Melanie,-0.9564827682768552,0.9134488083551412
insufficient,-0.8211855513066723,0.8783145449814267
Innovative,0.9460260759082354,0.08955995280988005
formulated,0.8389248232568927,0.11804682795544164
252,0.19338372874485613,0.3903990856894828
Router,0.45600759706378247,0.2628626175379605
consequently,-0.03577368944057335,0.5231423393669029
transplant,-0.33256382198573425,0.6778989686359178
victories,1.0715658035313445,0.06574980073063486
orbit,-0.8032816140183935,0.8739844123428441
Cyber,-0.4711587650797969,0.7443050378595611
downstairs,-0.09445145315177417,0.5531223744585263
rugs,-1.0704322427628798,0.9338851964609031
skirts,-0.6934590926661128,0.8349264290956896
preaching,-0.3388227489374336,0.6876424841808741
distracted,-0.5937593570855423,0.7996170303825686
Antiques,0.6935695610182506,0.16469261795858248
e.,-0.4042729563906186,0.7126769088782618
Bat,-1.2385271196723286,0.959313617655258
racks,0.06893351095706343,0.4594552179260045
Dominican,0.821472893799016,0.11961527414114292
barbecue,-0.0714303725813771,0.5410138927490037
Investments,0.2845980649605606,0.34465321539996796
Weapons,0.5618104023281725,0.2220727490881893
hd,-1.1702493958259026,0.948014770911254
Worker,0.2561847910009821,0.35136600663738715
uncovered,-0.5065386461137973,0.7671043850873323
AF,-0.4976889586485676,0.7652778997603885
blends,-0.8140413251174846,0.8748119203712521
Velvet,-0.22741550064694172,0.6194002771009226
LAST,0.21762206240642526,0.380893938457763
decreases,-0.3862664524791662,0.701354844523459
Somehow,-0.7076822497169476,0.8398785048405855
Winnipeg,0.47427146518252344,0.2492399582671263
addict,-0.408869211488916,0.7218324119647104
unauthorized,-0.20209948767343386,0.6155907352927608
complementary,0.414176190341706,0.2825349471955565
223,-0.4057806295632526,0.7205617398403927
refurbished,0.6672951080343902,0.16990372749680138
